web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien-src
"1772354989-350","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull","130 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3507395_uploaded_image1_1641253462.jpg"
"1772354989-351","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichon maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3499830_uploaded_image1_1640680877.jpg"
"1772354989-352","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Pékinois","Prix sur demande","location_onFann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3498824_uploaded_image1_1640602505.jpg"
"1772354989-353","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Doberman","Prix sur demande","location_onFann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495193_uploaded_image1_1640255635.jpg"
"1772354989-354","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichons maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489697_uploaded_image1_1639845388.jpg"
"1772354989-355","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots labrador mâle","260 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489190_uploaded_image1_1639823479.jpg"
"1772354989-356","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche","250 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3486056_uploaded_image1_1639612838.jpg"
"1772354989-357","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Carlin","Prix sur demande","location_onFann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3482498_uploaded_image1_1639423744.jpg"
"1772354989-358","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","350 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480830_uploaded_image1_1639319506.jpg"
"1772354989-359","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichons maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480182_uploaded_image1_1639256565.jpg"
"1772354989-360","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky","400 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474340_uploaded_image1_1638955416.jpg"
"1772354989-361","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pittbull","350 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474335_uploaded_image1_1638955282.jpg"
"1772354989-362","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot berger allemand","165 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460832_uploaded_image1_1638313935.jpg"
"1772354989-363","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger Allemand","130 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_3450883_uploaded_image2_1637673227.jpeg"
"1772354989-364","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot labrador","350 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3449348_uploaded_image1_1637584231.jpg"
"1772354989-365","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Siberien","350 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443483_uploaded_image1_1637231939.jpg"
"1772354989-366","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Siberien","350 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443479_uploaded_image1_1637231877.jpg"
"1772354989-367","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot pitbull","250 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3442911_uploaded_image1_1637185024.jpg"
"1772354989-368","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichon maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3428785_uploaded_image1_1636449218.jpg"
"1772354989-369","https://sn.coinafrique.com/categorie/chiens?page=7","Chien pitbull mâle","170 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3426533_uploaded_image1_1636325507.jpg"
"1772354989-370","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot","Prix sur demande","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3424026_uploaded_image3_1636184109.jpeg"
"1772354989-371","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","Prix sur demande","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3423235_uploaded_image1_1636132429.jpg"
"1772354989-372","https://sn.coinafrique.com/categorie/chiens?page=7","Chien bichon maltais mâle","200 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3412462_uploaded_image1_1635705551.jpg"
"1772354991-373","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Spitz Nain Pomeranien","Prix sur demande","location_onFann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_4105901_uploaded_image1_1677094228.jpg"
"1772354991-374","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger malinois","700 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4085335_uploaded_image1_1675814530.jpg"
"1772354991-375","https://sn.coinafrique.com/categorie/chiens?page=6","Chien berger allemand","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4080591_uploaded_image1_1675545771.jpg"
"1772354991-376","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Pitbull","100 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4078372_uploaded_image1_1675431643.jpg"
"1772354991-377","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons","130 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4077248_uploaded_image1_1675372705.jpg"
"1772354991-378","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Pitbull","100 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4070065_uploaded_image1_1675021877.jpg"
"1772354991-379","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot husky sibérien","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4063809_uploaded_image1_1674588250.jpg"
"1772354991-380","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Golden Retriever","650 000CFA","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059349_uploaded_image1_1674300377.jpg"
"1772354991-381","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bergers allemands","160 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4057130_uploaded_image1_1674154040.jpg"
"1772354991-382","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bulldog français","Prix sur demande","location_onFann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_4056315_uploaded_image1_1674120801.jpg"
"1772354991-383","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Rottweiller","200 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1772354991-384","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Bichon","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4048503_uploaded_image1_1673626971.jpg"
"1772354991-385","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons","130 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4048333_uploaded_image1_1673621051.jpg"
"1772354991-386","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots berger allemand","180 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4047402_uploaded_image1_1673559774.jpg"
"1772354991-387","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Allemand","130 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4044025_uploaded_image1_1673388499.jpg"
"1772354991-388","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons","130 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4041802_uploaded_image1_1673279754.jpg"
"1772354991-389","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bichons","130 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4041795_uploaded_image1_1673279581.jpg"
"1772354991-390","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots cane corso","350 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4034427_uploaded_image1_1672853648.jpg"
"1772354991-391","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bichon","130 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4027584_uploaded_image1_1672347137.jpg"
"1772354991-392","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons","30 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4025449_uploaded_image1_1672213204.jpg"
"1772354991-393","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Bichon","130 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4025445_uploaded_image1_1672213016.jpg"
"1772354991-394","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Husky","150 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4023358_uploaded_image1_1672057592.jpg"
"1772354991-395","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Husky","200 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018249_uploaded_image1_1671629171.jpg"
"1772354991-396","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","150 000CFA","location_onColobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4005622_uploaded_image1_1670861007.jpg"
"1772354991-397","https://sn.coinafrique.com/categorie/chiens?page=6","Mâle Pitbull","120 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3997099_uploaded_image1_1670356944.jpg"
"1772354991-398","https://sn.coinafrique.com/categorie/chiens?page=6","Femelle Berger Allemand","250 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_3989786_uploaded_image1_1669973666.jpg"
"1772354991-399","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Bichon Maltais","120 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3975894_uploaded_image1_1669133398.jpg"
"1772354991-400","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","250 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3962314_uploaded_image1_1668265811.jpg"
"1772354991-401","https://sn.coinafrique.com/categorie/chiens?page=6","Berger Malinois","1 200 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3961682_uploaded_image3_1668213260.jpeg"
"1772354991-402","https://sn.coinafrique.com/categorie/chiens?page=6","Berger Malinois","1 200 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3961680_uploaded_image3_1668213126.jpeg"
"1772354991-403","https://sn.coinafrique.com/categorie/chiens?page=6","Femelle Husky","500 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3950534_uploaded_image1_1667574665.jpg"
"1772354991-404","https://sn.coinafrique.com/categorie/chiens?page=6","Mâle Boerbull","600 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3950528_uploaded_image1_1667574423.jpg"
"1772354991-405","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots  Berger Allemand","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3940749_uploaded_image1_1667047501.jpg"
"1772354991-406","https://sn.coinafrique.com/categorie/chiens?page=6","Bergers Belges Malinois","200 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3939343_uploaded_image1_1666955832.jpg"
"1772354991-407","https://sn.coinafrique.com/categorie/chiens?page=6","Bichon maltais","300 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3936588_uploaded_image1_1666784160.jpg"
"1772354991-408","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_3919086_uploaded_image1_1665677697.jpg"
"1772354991-409","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Béninois Marocain","150 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3917424_uploaded_image1_1665594964.jpg"
