web_scraper_order,web_scraper_start_url,Nom,prix,adresse,image_ln-src
"1772355558-444","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","135 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476426_uploaded_image1_1595552919.jpg"
"1772355558-445","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","225 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474476_uploaded_image1_1595514825.jpg"
"1772355558-446","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","location_onPatte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472372_uploaded_image1_1595473445.jpg"
"1772355558-447","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","500 000CFA","location_onPatte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472365_uploaded_image1_1595473179.jpg"
"1772355558-448","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2470369_uploaded_image1_1595430310.jpg"
"1772355558-449","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","2 300 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_2470033_uploaded_image1_1595425583.jpg"
"1772355558-450","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_2469630_uploaded_image1_1595420981.jpg"
"1772355558-451","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","100 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2469403_uploaded_image1_1595417830.jpg"
"1772355558-452","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","290 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_2468117_uploaded_image1_1595379948.jpg"
"1772355558-453","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","290 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_2468111_uploaded_image1_1595379814.jpg"
"1772355558-454","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton Ladoum","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2466736_uploaded_image1_1595352722.jpg"
"1772355558-455","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","140 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2465523_uploaded_image1_1595336219.jpg"
"1772355558-456","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","270CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2465473_uploaded_image1_1595335670.jpg"
"1772355558-457","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","location_onSicap-Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2463888_uploaded_image1_1595297417.jpg"
"1772355558-458","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","160CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2461865_uploaded_image1_1595255482.jpg"
"1772355558-459","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons de tabaski","225 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458672_uploaded_image1_1595183724.jpg"
"1772355558-460","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","350 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2458179_uploaded_image1_1595172395.jpg"
"1772355558-461","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","location_onFass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458174_uploaded_image1_1595172311.jpg"
"1772355558-462","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","650 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2457949_uploaded_image1_1595168245.jpg"
"1772355558-463","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","160CFA","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2457270_uploaded_image1_1595154877.jpg"
"1772355558-464","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton de tabaski","350CFA","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2457261_uploaded_image1_1595154715.jpg"
"1772355558-465","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","130 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2456586_uploaded_image1_1595121212.jpg"
"1772355558-466","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","175 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454786_uploaded_image2_1595077654.jpeg"
"1772355558-467","https://sn.coinafrique.com/categorie/moutons?page=11","Grand moutons","250 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454760_uploaded_image2_1595077108.jpeg"
"1772355558-468","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","220 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454690_uploaded_image1_1595076280.jpg"
"1772355558-469","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","160 000CFA","location_onBambey, Sénégal","https://images.coinafrique.com/thumb_2454117_uploaded_image1_1595066333.jpg"
"1772355558-470","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","130 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2453976_uploaded_image1_1595064026.jpg"
"1772355558-471","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","175 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2453971_uploaded_image1_1595063877.jpg"
"1772355558-472","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","175 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2453961_uploaded_image1_1595063773.jpg"
"1772355558-473","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","location_onZiguinchor, Sénégal","https://images.coinafrique.com/thumb_2451981_uploaded_image1_1595004741.jpg"
"1772355558-474","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2451810_uploaded_image1_1595001879.jpg"
"1772355558-475","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","180CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2451375_uploaded_image1_1594996209.jpg"
"1772355558-476","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2451346_uploaded_image1_1594995742.jpg"
"1772355558-477","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2451342_uploaded_image1_1594995718.jpg"
"1772355558-478","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons ladoum","900 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2450594_uploaded_image1_1594986380.jpg"
"1772355558-479","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons  ladoum","900 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2450252_uploaded_image1_1594982261.jpg"
"1772355558-480","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2448823_uploaded_image1_1594942963.jpg"
"1772355558-481","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","location_onDiourbel, Sénégal","https://images.coinafrique.com/thumb_2448559_uploaded_image1_1594937714.jpg"
"1772355558-482","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","135 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2448392_uploaded_image1_1594933758.jpg"
"1772355558-483","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","200 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447582_uploaded_image1_1594917347.jpg"
"1772355558-484","https://sn.coinafrique.com/categorie/moutons?page=11","Béliers","255 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2447483_uploaded_image1_1594915740.jpg"
"1772355560-485","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","750 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_2934157_uploaded_image1_1612541422.jpg"
"1772355560-486","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","750 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2932586_uploaded_image1_1612473951.jpg"
"1772355560-487","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2931779_uploaded_image1_1612447964.jpg"
"1772355560-488","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","200 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2931611_uploaded_image1_1612443667.jpg"
"1772355560-489","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","300 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2929533_uploaded_image1_1612364591.jpg"
"1772355560-490","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2929439_uploaded_image1_1612362372.jpg"
"1772355560-491","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","250 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2923628_uploaded_image1_1612181597.jpg"
"1772355560-492","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton  Ladoum","1 500 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2923489_uploaded_image1_1612179015.jpg"
"1772355560-493","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2922361_uploaded_image1_1612126538.jpg"
"1772355560-494","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","250 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2922356_uploaded_image1_1612126358.jpg"
"1772355560-495","https://sn.coinafrique.com/categorie/moutons?page=10","Bélier azawak","300 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_2920865_uploaded_image1_1612027206.jpg"
"1772355560-496","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","130 000CFA","location_onPatte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2907814_uploaded_image1_1611412258.jpg"
"1772355560-497","https://sn.coinafrique.com/categorie/moutons?page=10","Chèvre","50 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2897354_uploaded_image1_1610964651.jpg"
"1772355560-498","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","250 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885448_uploaded_image1_1610450831.jpg"
"1772355560-499","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","250 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885428_uploaded_image1_1610450476.jpg"
"1772355560-500","https://sn.coinafrique.com/categorie/moutons?page=10","Moto assawat","175CFA","location_onKayar, Sénégal","https://images.coinafrique.com/thumb_2882279_uploaded_image1_1610319596.jpg"
"1772355560-501","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","400 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2873055_uploaded_image1_1609937413.jpg"
"1772355560-502","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons Ladoum","400 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2872968_uploaded_image1_1609935438.jpg"
"1772355560-503","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2861975_uploaded_image1_1609448682.jpg"
"1772355560-504","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawate","300 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2860328_uploaded_image1_1609342630.jpg"
"1772355560-505","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","2 000 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2858185_uploaded_image1_1609240683.jpg"
"1772355560-506","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2845558_uploaded_image1_1608579631.jpg"
"1772355560-507","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","Prix sur demande","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_2845111_uploaded_image1_1608564436.jpg"
"1772355560-508","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","700 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2841419_uploaded_image1_1608390405.jpg"
"1772355560-509","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","200 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_2840303_uploaded_image1_1608327135.jpg"
"1772355560-510","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","475 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_2836401_uploaded_image1_1608196450.jpg"
"1772355560-511","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","650 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2829249_uploaded_image1_1607913189.jpg"
"1772355560-512","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton mâle fils - pur sang","600 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2811883_uploaded_image1_1607200860.jpg"
"1772355560-513","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","8 500 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2796870_uploaded_image1_1606736518.jpg"
"1772355560-514","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","750CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2795953_uploaded_image1_1606693358.jpg"
"1772355560-515","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","400 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2795474_uploaded_image1_1606671417.jpg"
"1772355560-516","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","1 500 000CFA","location_onKébémer, Sénégal","https://images.coinafrique.com/thumb_2789124_uploaded_image1_1606398488.jpg"
"1772355560-517","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","1 000 000CFA","location_onKébémer, Sénégal","https://images.coinafrique.com/thumb_2789110_uploaded_image1_1606398269.jpg"
"1772355560-518","https://sn.coinafrique.com/categorie/moutons?page=10","Femelles ladoum","275 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2781792_uploaded_image1_1606140774.jpg"
